index,은행코드,은행명,점포명,주소_변환,주소,x_axis,y_axis
497,0035994,기업,목포연산（출）,전라남도 목포시 연산로 197,전라남도 목포시 연산로 197,126.3765504,34.8130569
498,0036003,기업,마포중앙,서울특별시 마포구 마포대로 53,서울특별시 마포구 마포대로 53 마포트라팰리스,126.9470577,37.5414289
499,0036016,기업,울산호계,울산광역시 북구 호계로 332－1,울산광역시 북구 호계로 332-1 현대하이플러스,129.3499375,35.6328987
500,0036029,기업,마린시티,부산광역시 해운대구 마린시티1로 147,부산광역시 해운대구 마린시티1로 147 우신골든스위트,129.1474975,35.1564865
501,0036058,기업,시화철강단지,경기도 시흥시 서해안로 81－44,경기도 시흥시 서해안로 81-3,126.6962829,37.3394014
502,0036061,기업,동탄남,경기도 화성시 동탄솔빛로 64,경기도 화성시 동탄솔빛로 64 가희프라자2,127.0746001,37.1941986
503,0036074,기업,동탄서,경기도 화성시 동탄지성로 126,경기도 화성시 동탄지성로 126 정일프라자,127.0618137,37.2093166
504,0036087,기업,김해삼계,경상남도 김해시 삼계중앙로 31,경상남도 김해시 삼계중앙로 31,128.8683099,35.2607371
505,0036090,기업,외동공단,경상북도 경주시 외동읍 내외로 10,경상북도 경주시 내외로 10,129.3206707,35.7270475
506,0036100,기업,대불공단,전라남도 영암군 삼호읍 나불로 206,전라남도 영암군 나불로 206 기업은행 대불공단지점,126.4381182,34.7661358
507,0036126,기업,태전동,경기도 광주시 태봉로 35,경기도 광주시 태봉로 35,127.230451,37.3899506
508,0036139,기업,성남ＩＴ,경기도 성남시 중원구 갈마치로 215,경기도 성남시 중원구 갈마치로 215 금강펜테리움IT타워,127.1734632,37.4334457
509,0036142,기업,부천쌍용３차,경기도 부천시 오정구 석천로 397,ERROR_CODE,ERROR_CODE,ERROR_CODE
510,0036155,기업,동부이촌동ＰＢ센터,서울특별시 용산구 이촌로 182,서울특별시 용산구 이촌로 182 기업은행,126.9673602,37.5210129
511,0036171,기업,양산중부,경상남도 양산시 양산역1길 2,경상남도 양산시 양산역1길 2,129.0274514,35.3352145
512,0036184,기업,왜관공단지점,경상북도 칠곡군 왜관읍 공단로4길 18－12,경상북도 칠곡군 공단로4길 18-8,128.4191364,35.9676472
513,0036197,기업,진천,충청북도 진천군 진천읍 중앙북1길 3,충청북도 진천군 중앙북1길 3 진천터미널,127.4389842,36.8595549
514,0036210,기업,파주헤이리,경기도 파주시 탄현면 평화로 885－24,경기도 파주시 평화로 885-18 산내음,126.6897366,37.7844924
515,0036236,기업,건강보험공단（출）,강원도 원주시 삼보로 32(반곡동),ERROR_CODE,ERROR_CODE,ERROR_CODE
516,0036249,기업,일산ＭＢＣ드림센터,경기도 고양시 일산동구 호수로 596,경기도 고양시 일산동구 호수로 596 엠비씨드림센터,126.7704859,37.6555195
517,0036252,기업,반월하이테크,경기도 안산시 단원구 산단로 278,경기도 안산시 단원구 산단로 278 반월 하이테크 빌리지,126.7885389,37.3196417
518,0036265,기업,남양주,경기도 남양주시 가운로 2,경기도 남양주시 가운로 2 원무상가,127.1581177,37.6059616
519,0036278,기업,김해상동,경상남도 김해시 상동면 상동로 879,경상남도 김해시 상동로 879 기업은행,128.9624302,35.3181547
520,0036281,기업,인천삼산,인천광역시 부평구 길주로 623,인천광역시 부평구 길주로 623 대덕리치아노,126.7320538,37.5078882
521,0036294,기업,수원고색,경기도 수원시 권선구 오목천로152번길 40,경기도 수원시 권선구 오목천로152번길 40 고색동 첨단벤처밸리,126.9773754,37.2429553
522,0036304,기업,부평역,인천광역시 부평구 부평대로 5,인천광역시 부평구 부평대로 5 W빌딩,126.722808,37.4919491
523,0036317,기업,안산외환송금센터,경기도 안산시 단원구 부부로 43,경기도 안산시 단원구 부부로 43 안산시다문화지원본부,126.7902252,37.3323738
524,0036320,기업,구로유통단지,서울특별시 구로구 경인로53길 8,서울특별시 구로구 경인로53길 8 은산빌딩,126.8772609,37.5017829
525,0036333,기업,역삼역,서울특별시 강남구 논현로 418,서울특별시 강남구 논현로 418 휴먼빌딩,127.0387923,37.497628
526,0036359,기업,영통대로,경기도 수원시 영통구 봉영로 1620,경기도 수원시 영통구 봉영로 1620 대우 월드마크 영통,127.0757935,37.25517
527,0036362,기업,영통신동,경기도 수원시 영통구 신원로 88,경기도 수원시 영통구 신원로 88 디지털엠파이어2,127.0503626,37.2474698
528,0036375,기업,다　사,대구광역시 달성군 다사읍 달구벌대로 881,대구광역시 달성군 달구벌대로 881,128.4657369,35.8578122
529,0036388,기업,대구국가산업단지,대구광역시 달성군 구지면 달성2차로 125,대구광역시 달성군 달성2차로 125,128.4201363,35.6400678
530,0036401,기업,시화옥구,경기도 시흥시 서해안로 242,경기도 시흥시 서해안로 242 시화하이테크 아파트형공장,126.709237,37.3502302
531,0036414,기업,아산둔포,충청남도 아산시 둔포면 둔포중앙로 131,충청남도 아산시 둔포중앙로 131,127.0384546,36.9289896
532,0036427,기업,일산성석,경기도 고양시 일산동구 성현로 163,경기도 고양시 일산동구 성현로 163,126.8041541,37.7092702
533,0036430,기업,호서대학교（출）,충청남도 아산시 배방읍 호서로79번길 20,충청남도 아산시 호서로79번길 20 호서대학교,127.0750254,36.7363588
534,0036443,기업,남동인더스파크,인천광역시 남동구 은청로 30,인천광역시 남동구 은청로 30 기업은행인천남동금융센터,126.6965361,37.4056882
535,0036469,기업,시흥능곡,경기도 시흥시 능곡로 188,경기도 시흥시 능곡로 188 효창프라자,126.8103751,37.3684032
536,0036511,기업,경민대학,경기도 의정부시 서부로 545,경기도 의정부시 서부로 545,127.0231649,37.7452477
537,0036524,기업,반포자이ＷＭ센터,서울특별시 서초구 잠원로 24 반포자이프라자2층,서울특별시 서초구 잠원로 24 반포자이플라자,127.0098751,37.5071118
538,0036537,기업,반월공단지점,경기도 안산시 단원구 산단로 296,경기도 안산시 단원구 산단로 296 대우테크노피아아파트,126.788426,37.3218552
539,0036540,기업,김포산단,경기도 김포시 양촌읍 황금로 117,경기도 김포시 황금로 117 이젠 아파트형 공장,126.6211022,37.6177843
540,0036553,기업,강남구청,서울특별시 강남구 학동로 429 (청담동),서울특별시 강남구 학동로 429 설비건설회관,127.0476547,37.5186312
541,0036566,기업,명지국제신도시,부산 강서구 명지국제8로 230,부산광역시 강서구 명지국제8로 230,128.917911,35.0979005
542,0036579,기업,김포장기,경기도 김포시 김포한강4로 113,경기도 김포시 김포한강4로 113,126.668348,37.6439288
543,0036582,기업,언양,울산광역시 울주군 언양읍 동문길 21,울산광역시 울주군 동문길 21,129.1254843,35.5684396
544,0036595,기업,광주첨단,광주광역시 북구 첨단과기로 313,광주광역시 북구 첨단과기로 313,126.8592154,35.2290228
545,0036605,기업,흥덕,경기도 용인시 기흥구 흥덕1로 13,경기도 용인시 기흥구 흥덕1로 13 흥덕IT밸리,127.0665381,37.2706337
546,0036618,기업,세이백화점,대전 중구 문화동 1－16 세이백화점 6층,대전광역시 중구 문화동 1-1,127.4166175,36.3229772
547,0036647,기업,가산ＩＴ밸리,서울특별시 금천구 가산디지털2로 53,서울특별시 금천구 가산디지털2로 53 한라시그마밸리,126.8810968,37.4730306
548,0036650,기업,천안아산역,충청남도 천안시 서북구 광장로 215,충청남도 천안시 서북구 광장로 215 충남경제종합지원센터,127.1084843,36.7980621
549,0036663,기업,가산디지털,서울특별시 금천구 가산디지털1로 145,서울특별시 금천구 가산디지털1로 145 에이스하이엔드타워3차,126.8815658,37.4781717
550,0036676,기업,서초중앙,서울특별시 서초구 효령로 321,서울특별시 서초구 효령로 321 메가스터디,127.0191951,37.4861097
551,0036731,기업,서판교,경기도 성남시 분당구 운중로 131,경기도 성남시 분당구 운중로 131 스타식스 메트로,127.0777941,37.3919482
552,0036744,기업,공덕동,서울특별시 마포구 마포대로 163,서울특별시 마포구 마포대로 163 서울신용보증재단,126.9540079,37.5491184
553,0036773,기업,송도ＧＣＦ지점,인천광역시 연수구 아트센터대로 175,인천광역시 연수구 아트센터대로 175 G-Tower,126.634188,37.396103
554,0036809,기업,창원상남,경상남도 창원시 성산구 마디미서로 54,경상남도 창원시 성산구 마디미서로 54 서울아동병원,128.6808909,35.2208386
555,0036812,기업,광주수완,광주광역시 광산구 장신로 140,광주광역시 광산구 장신로 140,126.8253326,35.1904016
556,0036825,기업,공도,경기도 안성시 공도읍 공도로 132,경기도 안성시 공도로 132,127.1747889,37.0012667
557,0036854,기업,성남디지털,경기도 성남시 중원구 갈마치로 302,경기도 성남시 중원구 갈마치로 302 성남우림라이온스밸리5차,127.1728501,37.4402339
558,0036867,기업,광명테크노,경기도 광명시 하안로 60,경기도 광명시 하안로 60 광명테크노파크,126.8939867,37.444776
559,0036883,기업,파주운정,경기도 파주시 미래로 610,경기도 파주시 미래로 610 운정메디컬프라자,126.751447,37.7316526
560,0036896,기업,한성대학교（출）,서울특별시 성북구 삼선교로16길 116， 한성대학교 학생회관 제1별관 1층,서울특별시 성북구 삼선교로16길 116 한성대학교,127.0102929,37.5825085
561,0036919,기업,남천동,부산광역시 수영구 수영로 410,부산광역시 수영구 수영로 410 남천동 정암빌딩,129.108765,35.1424841
562,0036948,기업,ＬＧ광화문,서울특별시 종로구 새문안로 58,서울특별시 종로구 새문안로 58 LG광화문빌딩,126.9715194,37.5693666
563,0036951,기업,오송,충청북도 청주시 흥덕구 오송읍 오송생명로 186,충청북도 청주시 흥덕구 오송생명로 186,127.3296205,36.6310975
564,0036964,기업,평촌테크노,경기도 안양시 동안구 시민대로 401,경기도 안양시 동안구 시민대로 401 대륭테크노타운15차,126.9743659,37.3970344
565,0036977,기업,동울산,울산광역시 동구 방어진순환도로 775,울산광역시 동구 방어진순환도로 775 KT동울산지사,129.4301889,35.5109607
566,0036980,기업,동아대학교의료원,부산광역시 서구 대신공원로 26,부산광역시 서구 대신공원로 26 동아대학교병원,129.017425,35.12019
567,0036993,기업,하남풍산,경기도 하남시 조정대로 150,경기도 하남시 조정대로 150 아이테코,127.1946799,37.5535364
568,0037015,기업,전략기획부,서울특별시 중구 을지로 79 중소기업은행 본점,서울특별시 중구 을지로 79 기업은행,126.9865516,37.566501
569,0037028,기업,홍보부,서울특별시 중구 을지로 79,서울특별시 중구 을지로 79 기업은행,126.9865516,37.566501
570,0037031,기업,인사부,서울특별시 중구 을지로 79,서울특별시 중구 을지로 79 기업은행,126.9865516,37.566501
571,0037057,기업,인력개발부,서울특별시 중구 을지로 79,서울특별시 중구 을지로 79 기업은행,126.9865516,37.566501
572,0037060,기업,직원행복부,서울특별시 중구 을지로 79,서울특별시 중구 을지로 79 기업은행,126.9865516,37.566501
573,0037073,기업,여신기획부,서울특별시 중구 을지로 79,서울특별시 중구 을지로 79 기업은행,126.9865516,37.566501
574,0037086,기업,나눔행복부,서울특별시 중구 을지로 79,서울특별시 중구 을지로 79 기업은행,126.9865516,37.566501
575,0037099,기업,기은경제연구소,서울특별시 중구 을지로 79,서울특별시 중구 을지로 79 기업은행,126.9865516,37.566501
576,0037109,기업,ＩＴ기획부,서울특별시 중구 을지로 79 중소기업은행 본점,서울특별시 중구 을지로 79 기업은행,126.9865516,37.566501
577,0037112,기업,ＩＴ수신카드부,경기도 용인시 수지구 신수로 799,경기도 용인시 수지구 신수로 799 기업은행,127.1021019,37.3413481
578,0037125,기업,카드사업부,서울특별시 중구 을지로 79,서울특별시 중구 을지로 79 기업은행,126.9865516,37.566501
579,0037138,기업,여신심사부,서울특별시 중구 을지로 79,서울특별시 중구 을지로 79 기업은행,126.9865516,37.566501
580,0037141,기업,자금부,서울특별시 중구 을지로 79,서울특별시 중구 을지로 79 기업은행,126.9865516,37.566501
581,0037154,기업,퇴직연금부,서울특별시 중구 을지로 79,서울특별시 중구 을지로 79 기업은행,126.9865516,37.566501
582,0037167,기업,여신관리부,서울특별시 중구 을지로 79,서울특별시 중구 을지로 79 기업은행,126.9865516,37.566501
